Adjusted_Date,PSEI_Close,negative_score_mean,neutral_score_mean,positive_score_mean,negative_score_sd,neutral_score_sd,positive_score_sd,negative_score_max,neutral_score_max,positive_score_max,negative_score_min,neutral_score_min,positive_score_min
2014-03-05,6454.48046875,0.32000381074068573,0.23876378172148555,0.4412324356943849,0.4044728199768166,0.2423098873639489,0.40189844219259185,0.9929758310317992,0.8792967796325684,0.97444272,0.006806347,0.005955432,0.001068789
2014-03-06,6515.14453125,0.4392852421184877,0.2911351467993944,0.2695796155524633,0.43353960028612376,0.2965357185372352,0.3697705559224697,0.9925959706306458,0.9002534747123718,0.9757221341133118,0.005081677,0.00697938,0.000424708
2014-03-07,6480.16357421875,0.43750863743798757,0.270725823003699,0.2917655226437706,0.4263305707408602,0.31813372133570256,0.4239318068576755,0.9945829510688782,0.9909385442733764,0.9810773730278016,0.007568944,0.005166641,0.00025037
2014-03-10,6485.5625,0.3647078003122281,0.21340562294358278,0.36306303778661964,0.42907132869357606,0.28752057696789907,0.41083482295026286,0.9949001669883728,0.9349398016929626,0.9635905623435974,0.0,0.0,0.0
2014-03-11,6527.9013671875,0.3449330460954507,0.30452236517445885,0.35054461503777595,0.41164014187700015,0.3382003806097311,0.43958855317706685,0.9963537454605104,0.7345790863037109,0.9910147786140442,0.001933187,0.003146746,0.000499579
2014-03-12,6460.80908203125,0.3216949763251199,0.31709022339568194,0.3612148041513,0.4271346869575047,0.31705546191913064,0.37340513393267694,0.992169201,0.8937262296676636,0.9495254158973694,0.001045667,0.005569929,0.002260871
2014-03-13,6428.13720703125,0.333812195439492,0.14966425792763424,0.51652354803108,0.4298998961262112,0.21495615177233332,0.4062906922740661,0.9932315349578856,0.9283791184425354,0.9600590467453004,0.007051174,0.005387277,0.000359512
2014-03-14,6389.59716796875,0.1493043093696043,0.5069130293821837,0.34378265032944305,0.28506916055653664,0.3617987145731252,0.3719291828172983,0.9871719479560852,0.9819867610931396,0.8809981346130371,0.0134575748816132,0.0103440377861261,0.001617377
2014-03-17,6398.3447265625,0.38901713954588396,0.3857627776408563,0.1852200646044973,0.4315431368306069,0.3725566663330848,0.3113737361995635,0.9882341623306274,0.9643085598945618,0.987828255,0.0,0.0,0.0
2014-03-18,6464.88720703125,0.41294441716458247,0.3669709428479739,0.22008462325905315,0.4403058180460428,0.38401624412686863,0.3557350376261285,0.9938982725143432,0.9977533221244812,0.9735495448112488,0.001924031,0.004992813,0.000322645
2014-03-19,6460.8291015625,0.31442889916678707,0.31791801975100115,0.36765308087538684,0.4269821803235588,0.3481311511760018,0.397966031354122,0.993985116,0.9610573053359984,0.967507005,0.0141212213784456,0.005048715,0.000662295
2014-03-20,6415.7001953125,0.418083176285428,0.37660706252752935,0.20530977079822796,0.40986190923132504,0.3590878120635265,0.3509350212709598,0.9970266222953796,0.9758328795433044,0.946707547,0.0134864374995231,0.002046504,0.000320715
2014-03-21,6337.6298828125,0.6429904013872146,0.3390072895431918,0.018002298400000002,0.4659865418839458,0.44249330622970456,0.03264628166850408,0.9911195635795592,0.8967534899711609,0.076381892,0.0268646329641342,0.004997254,0.002104592
2014-03-24,6399.0244140625,0.22998488795326302,0.24812817880299498,0.46633136977937323,0.3001829867986185,0.28586738189939614,0.46353361791185416,0.8167199492454529,0.9762935638427734,0.981641412,0.0,0.0,0.0
2014-03-25,6334.7109375,0.348598838167797,0.3900219699907247,0.2613791727112052,0.4278743178095778,0.40308123503488547,0.36755163836419547,0.9942620992660522,0.9863110184669496,0.9557186365127563,0.0101476144045591,0.004158162,0.001483158
2014-03-26,6346.8681640625,0.2256080602837646,0.2245672518374199,0.5498246968276549,0.37633096659289844,0.2909830339814271,0.4075999050089863,0.9753324389457704,0.9014453291893004,0.9909714460372924,0.004140394,0.004888105,0.002065116
2014-03-27,6314.06640625,0.20662547096235645,0.3899489595061175,0.4034255605072686,0.32814553217698533,0.4057737389227886,0.43461587216416286,0.978712797,0.9853171706199646,0.9837734699249268,0.003045287,0.0109990052878856,0.007500241
2014-03-28,6357.9853515625,0.17455097454811697,0.24270848589646055,0.5827405389613356,0.30315240809649435,0.3068470583544422,0.4205627979347235,0.821279764,0.9261758327484132,0.982211173,0.00511534,0.0112737482413649,0.022599382
2014-03-31,6427.05712890625,0.1815234907050677,0.3957057868213488,0.4227707251955496,0.32507131954172913,0.374122371107917,0.4162388780428837,0.9950710535049438,0.9913986921310424,0.980688452720642,0.003949338,0.003574768,0.000433136
2014-04-01,6513.04541015625,0.269799788629748,0.3898584519046136,0.3403417676168119,0.38028694854541817,0.35758415252967285,0.3783158607285336,0.9947094917297364,0.9870188236236572,0.9251022338867188,0.00484765,0.005239506,5.101676288177259e-05
2014-04-02,6586.02685546875,0.3207419022328835,0.18159438316247592,0.4976637052059277,0.41902005271370923,0.26637001281161604,0.4586104836908863,0.9901272058486938,0.7545510530471802,0.9876155257225036,0.005931191,0.005097141,0.00096149
2014-04-03,6585.38671875,0.13996555196300073,0.50144068906179,0.35859374957912954,0.2699083578340081,0.36344794889190063,0.3682205012078178,0.9597455263137816,0.9533078670501708,0.9765356183052064,0.005189701,0.0129352854564785,0.001999181
2014-04-04,6559.513671875,0.19449632272049922,0.47744943230113884,0.32805425050459563,0.2937349027505627,0.3101926317250171,0.3376372579159419,0.9913869500160216,0.998382329940796,0.8718677163124084,0.001154443,0.006367173,0.000463265
2014-04-07,6612.69970703125,0.11012199435676547,0.4230458904599345,0.425165455096212,0.22082549290017844,0.3651240709464405,0.4047794335867947,0.9603949189186096,0.997229278,0.9895100593566896,0.0,0.0,0.0
2014-04-08,6585.796875,0.2734215318557482,0.24328953376995957,0.48328893348473834,0.3597371452505822,0.2644037910245381,0.4370788638396174,0.9385297298431396,0.7184445858001709,0.9820212125778198,0.009463317,0.008515462,0.002471774
2014-04-10,6637.18359375,0.2413815160397415,0.21546039930034622,0.5431580920711007,0.36919681658450487,0.2729224444849116,0.43003712614809925,0.997459590435028,0.9859750866889954,0.9886823892593384,0.004719468,0.001801646,0.000738786
2014-04-11,6595.26416015625,0.00424095,0.9052132964134216,0.090545759,0.0,0.0,0.0,0.00424095,0.9052132964134216,0.090545759,0.00424095,0.9052132964134216,0.090545759
2014-04-14,6587.85595703125,0.3030964122530579,0.33734178695184025,0.35956179358050916,0.41013447582556395,0.3719185459071444,0.41296359124500925,0.9933397173881532,0.9542189240455629,0.990790844,0.004678772,0.004530339,0.000622242
2014-04-15,6619.9580078125,0.2919377107602376,0.3676988603521225,0.34036340852486874,0.4246855834917596,0.43545499419719386,0.4554161209202055,0.991020143,0.989446759,0.9800256490707396,0.005793912,0.007170028,0.001809722
2014-04-16,6669.46533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-21,6765.77001953125,0.2752373438036405,0.2724104527314776,0.3412410975353655,0.3835764712838717,0.341470856151979,0.41867207070595414,0.9960811734199524,0.9857764840126038,0.9905796647071838,0.0,0.0,0.0
2014-04-22,6783.2060546875,0.21574921189059126,0.35211727116337227,0.43213350788259314,0.3478204151475196,0.418170851469391,0.4453317039721512,0.9886980056762696,0.930275559,0.9745219349861144,0.002434896,0.009139628,0.000357166
2014-04-23,6767.77978515625,0.17408926796849686,0.28765293104293616,0.5382578066226555,0.3202617368110741,0.31377422137895505,0.4092869807781865,0.8697581887245178,0.941667139530182,0.9875172972679138,0.005208313,0.007274339,0.004271048
2014-04-24,6729.599609375,0.3176774515331794,0.2542369615244235,0.4280855700931407,0.45141788462161464,0.37704380548675276,0.45100122849957075,0.9929656982421876,0.9770779609680176,0.9648392796516418,0.003136756,0.003614913,0.000882742
2014-04-25,6683.38134765625,0.28286367365509846,0.1954789324178416,0.5216573910176545,0.4089635744644442,0.2779518981177627,0.4377624657851445,0.9899367094039916,0.7256216406822205,0.9712696075439452,0.008048398,0.005286362,0.000496805
2014-04-28,6602.65234375,0.2030178244338095,0.4314736281300086,0.33325049767645976,0.3157261033902176,0.3696114157688887,0.39760787386545204,0.985122561,0.9770684838294984,0.99172180891037,0.0,0.0,0.0
2014-04-29,6634.744140625,0.18479878485820692,0.2611322892481684,0.5540689218023025,0.35895031717251086,0.2703135649694857,0.3531395107849284,0.9939978122711182,0.8614133596420288,0.9801595211029052,0.006354663,0.004084771,0.001917508
2014-04-30,6706.185546875,0.24882282748228912,0.2502133360688347,0.5009638374399766,0.3862510946380889,0.3510020139640653,0.4574945744363427,0.9930809140205384,0.9984059929847716,0.9915430545806884,0.00130366,0.00573164,0.000290381
2014-05-02,6741.23681640625,0.21242564944351425,0.4439146826764749,0.3436596721002036,0.33810995172044,0.3596646540405404,0.3508474267695567,0.995753526687622,0.9892155528068542,0.9845702052116394,0.003380483,0.003606174,0.000323252
2014-05-05,6764.720703125,0.2570525168134713,0.32099003851803815,0.3819574354909465,0.38295324743511183,0.36101484602482253,0.4190318480754526,0.9980335831642152,0.9910083413124084,0.9950483441352844,0.0,0.0,0.0
2014-05-06,6764.19091796875,0.30419483697951166,0.4312948184823214,0.26451033883640696,0.41217323574620574,0.37168795734626725,0.35247578138527325,0.9847270250320436,0.993599534,0.9760324954986572,0.003922368,0.012475138,0.00108121
2014-05-07,6746.77490234375,0.27758644722494236,0.3181569706525435,0.40425659429403643,0.37869366666167037,0.32249257995522274,0.40861044970291455,0.9956373572349548,0.9784804582595824,0.9760398864746094,0.003458117,0.00313301,0.00056002
2014-05-08,6763.470703125,0.24780421752417578,0.2950334477636153,0.45716234455367594,0.35925881959926936,0.33962032380881263,0.40782574096954,0.9925047159194946,0.9838188290596008,0.9798198342323304,0.001353408,0.004427474,0.002074577
2014-05-09,6845.49951171875,0.12603506999482525,0.3804851372758087,0.4934797877591937,0.2621372833031663,0.36654945751881873,0.4206969553072602,0.9897498488426208,0.95815908908844,0.988636076450348,0.004919649,0.006444233,0.001010946
2014-05-12,6809.5888671875,0.08321324776219458,0.4043480152031406,0.4499387184182194,0.12870417113595023,0.37050272763903375,0.4185383785818262,0.5089297890663147,0.9645965099334716,0.9632378220558168,0.0,0.0,0.0
2014-05-13,6851.04833984375,0.2527301894652524,0.3067496924346403,0.44052012075066704,0.3887889815778294,0.3847916801766535,0.4325829820891675,0.9947956204414368,0.9766042828559875,0.9884639382362366,0.003889091,0.004326432,0.000754374
2014-05-14,6878.67138671875,0.30747272578535473,0.23685290247267854,0.45567437894646584,0.4189502248363822,0.3127027652042337,0.41347760034765013,0.9936291575431824,0.9789894223213196,0.974911332130432,0.008037751,0.005703957,0.000666904
2014-05-15,6847.5693359375,0.5008179480477966,0.15565977644655346,0.34352229327627565,0.4944208405081549,0.3000771064584167,0.45775201722185,0.9966173768043518,0.9301642179489136,0.9740013480186462,0.003217652,0.0026,0.000782703
2014-05-16,6815.95751953125,0.371616928797804,0.2267940205590044,0.4015890707133854,0.4538402880438434,0.33278318901893794,0.4446006732477092,0.9937527775764464,0.9207835793495178,0.9848795533180236,0.002054891,0.004581071,0.001066686
2014-05-19,6869.1337890625,0.2702638186494904,0.3255308606383624,0.3587507793260537,0.3848740588192761,0.36321640689727835,0.403000648386488,0.9961417317390442,0.9727575778961182,0.9727452993392944,0.0,0.0,0.0
2014-05-20,6880.96044921875,0.4103061652956883,0.42203096881818125,0.16766286312541073,0.3884127949939205,0.3573128106275067,0.292771597802705,0.9960946440696716,0.9916715025901794,0.9538302421569824,0.005380016,0.003218637,0.0001803
2014-05-21,6760.6416015625,0.16927388516570271,0.3851489413093498,0.44557716608803644,0.32375542482936887,0.37428569168966297,0.40286288159216865,0.9961166381835938,0.9833018183708192,0.9432780742645264,0.003456269,0.002647352,0.000826249
2014-05-22,6828.82421875,0.16904207250556164,0.35580210529242784,0.4751558240943702,0.3385572206037289,0.4105546472007831,0.45922781787547395,0.9692363739013672,0.9426536560058594,0.979278564,0.004116066,0.0116108460351824,0.003088878
2014-05-23,6809.5791015625,0.16445515912373038,0.5257492695275187,0.30979558122929657,0.2637630362366998,0.37100359978787056,0.35772564463720696,0.9722079634666444,0.990755259990692,0.9382606744766236,0.005724894,0.023023235,0.003519889
2014-05-26,6788.67431640625,0.12589306883267137,0.3315425224083821,0.5092310696276747,0.24060502990466417,0.3427830313206124,0.39568322042076165,0.991259754,0.9907380938529968,0.9897114038467408,0.0,0.0,0.0
2014-05-27,6778.5166015625,0.20821021048171853,0.42438313862857674,0.367406669787322,0.35709800169124134,0.3922889529553108,0.4216292343765209,0.990715742,0.9972409009933472,0.9796302318572998,0.001698966,0.006513641,0.001060131
2014-05-28,6786.134765625,0.13996432835039777,0.43524646401854206,0.42478922153858606,0.2944129629749583,0.3803065630047019,0.379135285916525,0.9896532893180848,0.9941430687904358,0.9868165850639344,0.002320738,0.008499349,0.000293623
2014-05-29,6674.95361328125,0.5287901581353677,0.17777074482847713,0.29343910729621375,0.46793827592511533,0.27989359923630447,0.4277182283999284,0.9939849972724916,0.9899834394454956,0.9744645357131958,0.0075272,0.004199734,0.001615183
2014-05-30,6645.94091796875,0.2495422449111363,0.3600051122228361,0.39045262123827473,0.36791810852912604,0.3550446459728368,0.39809969815914986,0.9940463304519652,0.9409652948379515,0.9561427235603333,0.009704517,0.003064589,0.001235909
2014-06-02,6708.6748046875,0.1285428994655336,0.36788584793325113,0.46785696865250986,0.269237763319927,0.36296089434101364,0.4112493222459426,0.91137588,0.9332776069641112,0.9885606169700624,0.0,0.0,0.0
2014-06-03,6799.09130859375,0.18824465521631686,0.5537922936147848,0.2579630298637826,0.29390999341663915,0.33427695142956115,0.34457412195600734,0.8575477004051208,0.98752623796463,0.9673239588737488,0.00620679,0.0250031799077987,0.000771385
2014-06-04,6764.830078125,0.30599543291814607,0.2010765570822112,0.4929280069624329,0.40890547623491597,0.28195881410073675,0.4202817648962833,0.993245542,0.9480754137039183,0.943044901,0.00467615,0.005194144,0.001560336
2014-06-05,6770.69873046875,0.20555512453735372,0.3770164714892363,0.4174284000045208,0.3376998762751418,0.39022892729859343,0.46149619938332526,0.9926280379295348,0.9449062943458556,0.9781990051269532,0.003433049,0.006055304,0.001316628
2014-06-06,6760.8818359375,0.3554560936854402,0.25241418913477875,0.3921297038837726,0.4097339807357431,0.2715029869884204,0.411507806417628,0.9968735575675964,0.94662207365036,0.98758727312088,0.002466703,0.002032188,0.001094301
2014-06-09,6800.98095703125,0.17567868295444825,0.32170903490263625,0.46927895326272717,0.3050046106289405,0.3142935691134263,0.40221255442180665,0.9844464659690856,0.9734377861022948,0.9865707755088806,0.0,0.0,0.0
2014-06-10,6776.2373046875,0.40740702347596935,0.13179549337308757,0.46079747023898676,0.4626437996852634,0.2326923824620647,0.45847859390799656,0.993987202644348,0.9501293897628784,0.9818708896636964,0.004559489,0.005245883,0.000766923
2014-06-11,6807.4296875,0.24750412811291797,0.35582565968366675,0.3966702023091173,0.30533153543434777,0.3091309019815135,0.39045707519928274,0.991941213607788,0.9525131583213806,0.9703512787818908,0.000867045,0.006995847,0.001062885
2014-06-13,6783.2060546875,0.3115437443489432,0.35535183132762976,0.3331044209770249,0.42037835341653745,0.3463299564216128,0.3675850411224506,0.9945691823959352,0.9801550507545472,0.97494238615036,0.001556507,0.003505276,3.3799547964008525e-05
2014-06-16,6756.712890625,0.19085852774442208,0.36672215093162397,0.3948002653565983,0.33629961944088715,0.3700375429166655,0.41421194008290013,0.9910440444946288,0.9965918064117432,0.987640917,0.0,0.0,0.0
2014-06-17,6703.20654296875,0.42586900747875894,0.23541329356640292,0.3387177023135905,0.4515752652952024,0.30639712265584307,0.43582420434335073,0.9963712692260742,0.9955755472183228,0.9735406041145324,0.001159225,0.003081232,0.000325521
2014-06-18,6701.40673828125,0.21580315279129175,0.33829862422125034,0.445898226220224,0.396205075500773,0.40881305551235103,0.43111593974705337,0.9924185276031494,0.9996923208236694,0.979070783,0.000191435,0.006046588,0.000116292
2014-06-19,6697.66796875,0.2714682516405866,0.16401300079502115,0.5645187514058554,0.4280230558618996,0.2745739229085736,0.44422197567531163,0.9952215552330016,0.9551950693130492,0.987698256969452,0.003360563,0.003876291,0.000902132
2014-06-20,6729.2294921875,0.14043154945839664,0.24508329558140268,0.6144851655760598,0.29728003949395443,0.30669333539493393,0.39331109583177165,0.9208266139030457,0.9711164832115172,0.9859880805015564,0.001137246,0.009126415,0.0035049
2014-06-23,6760.251953125,0.3168377889959066,0.3457706432565986,0.2973915668103862,0.401243738815949,0.3353170853099862,0.36465548338955317,0.988817811012268,0.9863016605377196,0.9898179173469543,0.0,0.0,0.0
2014-06-24,6791.32373046875,0.18734485357339137,0.31981958624853535,0.492835560408135,0.3212325482806433,0.3095525377674183,0.39691806372261534,0.9932268261909484,0.9760279655456544,0.952515721,0.003495357,0.004538632,0.002234626
2014-06-25,6832.92333984375,0.20484754399725869,0.380981192461996,0.41417127584520075,0.3584612651974662,0.37398636379701455,0.4165471725989322,0.9959567189216614,0.978980839252472,0.9907718896865844,0.004443349,0.002689436,0.001348991
2014-06-26,6890.408203125,0.4422971540858312,0.1855981899565057,0.3721046638656441,0.44839503007162945,0.27016032857267747,0.4641009194311091,0.994892120361328,0.72316736,0.9836689829826356,0.003818981,0.003507983,0.001599947
2014-06-27,6840.39111328125,0.31318882834965567,0.29338326448483165,0.3934279061030871,0.41564001050593596,0.3339873350326162,0.40026253293889724,0.9963111281394958,0.9800931215286256,0.9414153695106506,0.001513857,0.002910056,0.000778791
2014-06-30,6842.55078125,0.1921403742947498,0.3095774289020325,0.4625679151681887,0.315046412186016,0.321542444591625,0.4198901376352044,0.9960291385650636,0.9593112468719482,0.975778877735138,0.0,0.0,0.0
2014-07-01,6824.85498046875,0.43311703893699716,0.21647031803662775,0.35041262425493547,0.45179063059652635,0.33064715974391856,0.4422096944138288,0.994889498,0.9809046387672424,0.9815135,0.001598058,0.003052487,0.002057934
2014-07-02,6848.8388671875,0.2985293633265257,0.30026087119322675,0.40120977556642834,0.40794187611931043,0.3510138551311042,0.4181558199152828,0.9914377331733704,0.9962826371192932,0.9629956483840942,0.002389013,0.007001051,0.001328432
2014-07-03,6897.53662109375,0.17274111862595423,0.31690305311434896,0.5103558159962869,0.3163978841189192,0.391240279019061,0.44201892463894354,0.9865808486938475,0.9855587482452391,0.9887441396713256,0.004092097,0.004365521,0.00087899
2014-07-04,6960.48974609375,0.1693402610166505,0.1974274741089369,0.6332322712887662,0.2818471493702782,0.22918061376096435,0.38580902783605076,0.9924460053443908,0.8062764406204224,0.9875435829162598,0.002295536,0.006826506,0.000727527
